Timestamp,GPS_Lat,GPS_Long,INS_Velocity,GPS_Calculated_Velocity
2026-01-18 22:51:12.753786,40.71367585339564,-74.00484449578148,15.0,2.120245054093742
2026-01-18 22:51:13.753786,40.71368932806327,-74.00482671867478,15.0,2.120245054687745
2026-01-18 22:51:14.753786,40.71370280273089,-74.00480894156448,15.0,2.1202450609356447
2026-01-18 22:51:15.753786,40.71371627739852,-74.00479116445058,15.0,2.1202450622382654
2026-01-18 22:51:16.753786,40.71372975206614,-74.00477338733309,15.0,2.1202450677797864
2026-01-18 22:51:17.753786,40.71374322673377,-74.004755610212,15.0,2.1202450697890676
2026-01-18 22:51:18.753786,40.713756701401394,-74.0047378330873,15.0,2.120245072858097
2026-01-18 22:51:19.753786,40.71377017606902,-74.00472005595901,15.0,2.1202450766328744
2026-01-18 22:51:20.753786,40.71378365073664,-74.00470227882712,15.0,2.120245078287894
2026-01-18 22:51:21.753786,40.71379712540427,-74.00468450169164,15.0,2.120245083123109
2026-01-18 22:51:22.753786,40.713810600071895,-74.00466672455256,15.0,2.1202450865459723
2026-01-18 22:51:23.753786,40.71382407473952,-74.00464894740989,15.0,2.1202450889064783
2026-01-18 22:51:24.753786,40.713837549407145,-74.00463117026361,15.0,2.120245093036489
2026-01-18 22:51:25.753786,40.71385102407477,-74.00461339311373,15.0,2.1202450964578055
2026-01-18 22:51:26.753786,40.7138644987424,-74.00459561596026,15.0,2.1202451009396905
2026-01-18 22:51:27.753786,40.71387797341002,-74.00457783880319,15.0,2.1202451029474827
2026-01-18 22:51:28.753786,40.713891448077646,-74.00456006164252,15.0,2.120245104604442
2026-01-18 22:51:29.753786,40.71390492274527,-74.00454228447826,15.0,2.1202451087318246
2026-01-18 22:51:30.753786,40.7139183974129,-74.00452450731039,15.0,2.120245113567115
2026-01-18 22:51:31.753786,40.71393187208052,-74.00450673013893,15.0,2.1202451159294116
2026-01-18 22:51:32.753786,40.71394534674815,-74.00448895296387,15.0,2.120245120764144
2026-01-18 22:51:33.753786,40.71395882141577,-74.00447117578521,15.0,2.1202451224205463
2026-01-18 22:51:34.753786,40.7139722960834,-74.00445339860296,15.0,2.1202451265498303
2026-01-18 22:51:35.753786,40.71398577075102,-74.00443562141712,15.0,2.1202451278508323
2026-01-18 22:51:36.753786,40.71399924541865,-74.00441784422766,15.0,2.1202451337460406
2026-01-18 22:51:37.753786,40.714012720086274,-74.00440006703461,15.0,2.120245134340699
2026-01-18 22:51:38.753786,40.7140261947539,-74.00438228983796,15.0,2.120245139884088
2026-01-18 22:51:39.753786,40.71403966942152,-74.00436451263772,15.0,2.1202451415395216
2026-01-18 22:51:40.753786,40.71405314408915,-74.00434673543388,15.0,2.1202451460201037
2026-01-18 22:51:41.753786,40.714066618756775,-74.00432895822644,15.0,2.1202451490879257
2026-01-18 22:51:42.753786,40.7140800934244,-74.0043111810154,15.0,2.120245152511968
2026-01-18 22:51:43.753786,40.714093568092025,-74.00429340380076,15.0,2.1202451548722343
2026-01-18 22:51:44.753786,40.71410704275965,-74.00427562658253,15.0,2.12024515829376
2026-01-18 22:51:45.753786,40.71412051742728,-74.0042578493607,15.0,2.120245163483856
2026-01-18 22:51:46.753786,40.7141339920949,-74.00424007213527,15.0,2.1202451633725854
